,id,X_cluster_5
45179,21-8AG-7369,3
45180,21-8AG-7374,2
45181,21-8AG-7375,2
45182,21-8AG-7376,2
45183,21-8AG-7379,2
45184,21-8AG-739,2
45185,21-8AG-7392,2
45186,21-8AG-7394,2
45187,21-8AG-7399,0
45188,21-8AG-7402,2
45189,21-8AG-7406,0
45190,21-8AG-7408,1
45191,21-8AG-7410,0
45192,21-8AG-7421,1
45193,21-8AG-7422,1
45194,21-8AG-743,1
45195,21-8AG-7433,2
45196,21-8AG-744,2
45197,21-8AG-7440,2
45198,21-8AG-7452,2
45199,21-8AG-7454,0
45200,21-8AG-7458,2
45201,21-8AG-746,1
45202,21-8AG-7460,4
45203,21-8AG-7465,1
45204,21-8AG-7466,4
45205,21-8AG-7480,2
45206,21-8AG-7481,0
45207,21-8AG-7482,0
45208,21-8AG-7483,0
45209,21-8AG-7484,0
45210,21-8AG-7490,2
45211,21-8AG-7491,2
45212,21-8AG-7492,2
45213,21-8AG-7499,2
45214,21-8AG-7500,1
45215,21-8AG-7501,2
45216,21-8AG-7502,2
45217,21-8AG-7512,2
45218,21-8AG-7513,0
45219,21-8AG-7514,2
45220,21-8AG-7517,2
45221,21-8AG-752,0
45222,21-8AG-7521,2
45223,21-8AG-7523,1
45224,21-8AG-7526,2
45225,21-8AG-7534,0
45226,21-8AG-7536,4
45227,21-8AG-7538,1
45228,21-8AG-7540,0
45229,21-8AG-7543,2
45230,21-8AG-7546,2
45231,21-8AG-7551,0
45232,21-8AG-7553,0
45233,21-8AG-7556,0
45234,21-8AG-7557,0
45235,21-8AG-7560,3
45236,21-8AG-7563,3
45237,21-8AG-7564,2
45238,21-8AG-7569,3
45239,21-8AG-7570,0
45240,21-8AG-7574,0
45241,21-8AG-7575,0
45242,21-8AG-7577,3
45243,21-8AG-7578,3
45244,21-8AG-7579,0
45245,21-8AG-7583,0
45246,21-8AG-7584,2
45247,21-8AG-7585,2
45248,21-8AG-7589,2
45249,21-8AG-759,2
45250,21-8AG-7591,2
45251,21-8AG-7592,0
45252,21-8AG-7599,1
45253,21-8AG-76,1
45254,21-8AG-760,4
45255,21-8AG-7602,0
45256,21-8AG-7605,4
45257,21-8AG-7607,1
45258,21-8AG-7609,2
45259,21-8AG-7610,1
45260,21-8AG-7611,4
45261,21-8AG-7613,4
45262,21-8AG-7616,0
45263,21-8AG-7617,0
45264,21-8AG-7621,2
45265,21-8AG-7623,0
45266,21-8AG-7625,0
45267,21-8AG-7626,2
45268,21-8AG-7627,2
45269,21-8AG-7628,2
45270,21-8AG-7632,2
45271,21-8AG-7637,2
45272,21-8AG-7638,0
45273,21-8AG-7643,2
45274,21-8AG-7645,0
45275,21-8AG-7646,2
45276,21-8AG-7647,0
45277,21-8AG-7648,0
45278,21-8AG-765,3
45279,21-8AG-7651,1
45280,21-8AG-7652,0
45281,21-8AG-7658,0
45282,21-8AG-766,1
45283,21-8AG-7661,1
45284,21-8AG-7663,1
45285,21-8AG-7670,0
45286,21-8AG-7671,2
45287,21-8AG-7672,2
45288,21-8AG-7677,2
45289,21-8AG-7678,2
45290,21-8AG-768,1
45291,21-8AG-7685,2
45292,21-8AG-7689,1
45293,21-8AG-769,0
45294,21-8AG-7690,0
45295,21-8AG-7693,0
45296,21-8AG-7694,1
45297,21-8AG-7696,1
45298,21-8AG-7704,2
45299,21-8AG-7708,0
45300,21-8AG-7710,2
45301,21-8AG-7713,2
45302,21-8AG-7714,0
45303,21-8AG-7723,2
45304,21-8AG-7724,2
45305,21-8AG-7729,2
45306,21-8AG-7731,2
45307,21-8AG-7733,1
45308,21-8AG-7738,3
45309,21-8AG-7740,3
45310,21-8AG-7742,2
45311,21-8AG-7756,2
45312,21-8AG-7758,4
45313,21-8AG-7763,1
45314,21-8AG-7767,0
45315,21-8AG-7775,2
45316,21-8AG-7781,1
45317,21-8AG-7782,1
45318,21-8AG-7783,1
45319,21-8AG-7786,1
45320,21-8AG-7788,4
45321,21-8AG-7789,0
45322,21-8AG-7790,2
45323,21-8AG-7791,0
45324,21-8AG-7792,1
45325,21-8AG-7794,2
45326,21-8AG-7795,0
45327,21-8AG-7798,0
45328,21-8AG-7799,0
45329,21-8AG-78,0
45330,21-8AG-7800,3
45331,21-8AG-7807,2
45332,21-8AG-7809,1
45333,21-8AG-7810,4
45334,21-8AG-7814,2
45335,21-8AG-7815,2
45336,21-8AG-7821,4
45337,21-8AG-7823,0
45338,21-8AG-7825,2
45339,21-8AG-7827,2
45340,21-8AG-783,0
45341,21-8AG-7835,2
45342,21-8AG-7839,2
45343,21-8AG-7841,2
45344,21-8AG-7842,2
45345,21-8AG-7846,3
45346,21-8AG-7853,2
45347,21-8AG-7854,2
45348,21-8AG-7856,2
45349,21-8AG-7861,2
45350,21-8AG-7864,0
45351,21-8AG-787,2
45352,21-8AG-7873,4
45353,21-8AG-7874,2
45354,21-8AG-7875,3
45355,21-8AG-7878,2
45356,21-8AG-7888,2
45357,21-8AG-7889,2
45358,21-8AG-7897,0
45359,21-8AG-79,0
45360,21-8AG-7904,2
45361,21-8AG-7907,1
45362,21-8AG-7912,2
45363,21-8AG-7918,2
45364,21-8AG-7922,1
45365,21-8AG-7932,2
45366,21-8AG-7934,0
45367,21-8AG-7945,1
45368,21-8AG-7946,1
45369,21-8AG-7948,0
45370,21-8AG-7951,1
45371,21-8AG-7953,1
45372,21-8AG-7957,2
45373,21-8AG-7958,2
45374,21-8AG-796,2
45375,21-8AG-7968,0
45376,21-8AG-7969,2
45377,21-8AG-797,1
45378,21-8AG-7970,0
45379,21-8AG-7971,0
45380,21-8AG-7990,2
45381,21-8AG-7992,0
45382,21-8AG-7996,2
45383,21-8AG-8001,2
45384,21-8AG-8002,0
45385,21-8AG-8004,0
45386,21-8AG-8005,0
45387,21-8AG-8007,1
45388,21-8AG-801,0
45389,21-8AG-8016,2
45390,21-8AG-8018,0
45391,21-8AG-8023,2
45392,21-8AG-8026,0
45393,21-8AG-8033,4
45394,21-8AG-8039,1
45395,21-8AG-8046,2
45396,21-8AG-8048,2
45397,21-8AG-8055,2
45398,21-8AG-8058,2
45399,21-8AG-8059,2
45400,21-8AG-8073,0
45401,21-8AG-8074,0
45402,21-8AG-8081,0
45403,21-8AG-8082,2
45404,21-8AG-8085,2
45405,21-8AG-8087,0
45406,21-8AG-8094,2
45407,21-8AG-8098,2
45408,21-8AG-8103,2
45409,21-8AG-8105,0
45410,21-8AG-8108,2
45411,21-8AG-8112,2
45412,21-8AG-8116,0
45413,21-8AG-8120,0
45414,21-8AG-8126,0
45415,21-8AG-8141,2
45416,21-8AG-8142,1
45417,21-8AG-8147,1
45418,21-8AG-8158,2
45419,21-8AG-8159,0
45420,21-8AG-8161,2
45421,21-8AG-8164,2
45422,21-8AG-8167,2
45423,21-8AG-8168,2
45424,21-8AG-8170,2
45425,21-8AG-8172,2
45426,21-8AG-8180,0
45427,21-8AG-8193,4
45428,21-8AG-8195,1
45429,21-8AG-8196,2
45430,21-8AG-8197,1
45431,21-8AG-821,2
45432,21-8AG-8211,0
45433,21-8AG-8214,2
45434,21-8AG-8219,2
45435,21-8AG-8224,0
45436,21-8AG-8225,0
45437,21-8AG-823,2
45438,21-8AG-8235,0
45439,21-8AG-8237,3
45440,21-8AG-8239,0
45441,21-8AG-824,0
45442,21-8AG-8243,2
45443,21-8AG-8245,2
45444,21-8AG-8254,2
45445,21-8AG-8256,2
45446,21-8AG-8258,1
45447,21-8AG-8259,1
45448,21-8AG-8261,2
45449,21-8AG-8262,2
45450,21-8AG-8264,0
45451,21-8AG-8266,2
45452,21-8AG-8269,0
45453,21-8AG-8271,0
45454,21-8AG-8273,3
45455,21-8AG-828,0
45456,21-8AG-8297,0
45457,21-8AG-83,2
45458,21-8AG-8301,0
45459,21-8AG-8307,2
45460,21-8AG-8311,4
45461,21-8AG-8312,2
45462,21-8AG-8313,0
45463,21-8AG-8325,3
45464,21-8AG-8328,1
45465,21-8AG-8332,0
45466,21-8AG-8335,2
45467,21-8AG-8339,4
45468,21-8AG-834,2
45469,21-8AG-8341,0
45470,21-8AG-8342,4
45471,21-8AG-8346,1
45472,21-8AG-8352,1
45473,21-8AG-8356,2
45474,21-8AG-8372,2
45475,21-8AG-8376,0
45476,21-8AG-8377,2
45477,21-8AG-8378,3
45478,21-8AG-8384,2
45479,21-8AG-8387,1
45480,21-8AG-839,1
45481,21-8AG-8398,2
45482,21-8AG-84,0
45483,21-8AG-8403,3
45484,21-8AG-8405,2
45485,21-8AG-8408,2
45486,21-8AG-8412,0
45487,21-8AG-8416,2
45488,21-8AG-8418,2
45489,21-8AG-8425,1
45490,21-8AG-8432,2
45491,21-8AG-8433,2
45492,21-8AG-8435,1
45493,21-8AG-8455,0
45494,21-8AG-8459,1
45495,21-8AG-8460,0
45496,21-8AG-8461,1
45497,21-8AG-8462,1
45498,21-8AG-8466,1
45499,21-8AG-8468,2
45500,21-8AG-8469,4
45501,21-8AG-8474,2
45502,21-8AG-8475,2
45503,21-8AG-8479,3
45504,21-8AG-8480,2
45505,21-8AG-8487,0
45506,21-8AG-8488,2
45507,21-8AG-849,2
45508,21-8AG-8491,2
45509,21-8AG-8501,2
45510,21-8AG-8505,1
45511,21-8AG-8506,2
45512,21-8AG-8507,2
45513,21-8AG-8508,3
45514,21-8AG-8510,4
45515,21-8AG-8511,0
45516,21-8AG-8512,1
45517,21-8AG-8515,2
45518,21-8AG-8517,1
45519,21-8AG-8518,0
45520,21-8AG-8524,0
45521,21-8AG-8526,0
45522,21-8AG-853,2
45523,21-8AG-8530,2
45524,21-8AG-854,0
45525,21-8AG-855,2
45526,21-8AG-8550,2
45527,21-8AG-8552,1
45528,21-8AG-8555,2
45529,21-8AG-8556,1
45530,21-8AG-8567,2
45531,21-8AG-857,2
45532,21-8AG-8572,2
45533,21-8AG-8573,2
45534,21-8AG-8575,2
45535,21-8AG-8577,1
45536,21-8AG-8578,1
45537,21-8AG-8579,1
45538,21-8AG-8581,4
45539,21-8AG-8584,4
45540,21-8AG-8586,0
45541,21-8AG-8594,1
45542,21-8AG-8602,3
45543,21-8AG-8604,2
45544,21-8AG-8612,0
45545,21-8AG-8621,2
45546,21-8AG-8622,4
45547,21-8AG-8623,1
45548,21-8AG-8624,3
45549,21-8AG-864,1
45550,21-8AG-8640,1
45551,21-8AG-8641,4
45552,21-8AG-8643,2
45553,21-8AG-8647,2
45554,21-8AG-8650,1
45555,21-8AG-866,1
45556,21-8AG-8661,1
45557,21-8AG-8662,2
45558,21-8AG-8666,0
45559,21-8AG-8669,1
45560,21-8AG-8672,1
45561,21-8AG-8677,1
45562,21-8AG-8678,1
45563,21-8AG-8681,2
45564,21-8AG-8682,2
45565,21-8AG-8685,2
45566,21-8AG-8687,0
45567,21-8AG-8693,2
45568,21-8AG-8696,2
45569,21-8AG-8698,2
45570,21-8AG-8705,0
45571,21-8AG-8713,2
45572,21-8AG-8715,1
45573,21-8AG-8719,3
45574,21-8AG-8720,2
45575,21-8AG-8721,3
45576,21-8AG-8728,2
45577,21-8AG-8738,2
45578,21-8AG-8743,2
45579,21-8AG-8757,2
45580,21-8AG-8759,2
45581,21-8AG-8760,2
45582,21-8AG-8761,2
45583,21-8AG-8770,0
45584,21-8AG-8775,3
45585,21-8AG-8776,0
45586,21-8AG-8777,0
45587,21-8AG-8788,2
45588,21-8AG-8789,2
45589,21-8AG-8790,1
45590,21-8AG-8793,2
45591,21-8AG-8794,3
45592,21-8AG-8803,2
45593,21-8AG-8814,0
45594,21-8AG-8817,3
45595,21-8AG-8819,0
45596,21-8AG-8821,2
45597,21-8AG-8823,0
45598,21-8AG-8825,2
45599,21-8AG-8826,4
45600,21-8AG-8827,1
45601,21-8AG-8828,0
45602,21-8AG-883,1
45603,21-8AG-8831,1
45604,21-8AG-8833,0
45605,21-8AG-8839,2
45606,21-8AG-8840,2
45607,21-8AG-8846,2
45608,21-8AG-885,0
45609,21-8AG-8853,0
45610,21-8AG-8854,0
45611,21-8AG-8856,1
45612,21-8AG-8858,1
45613,21-8AG-8863,0
45614,21-8AG-8868,0
45615,21-8AG-8874,2
45616,21-8AG-8879,2
45617,21-8AG-8881,2
45618,21-8AG-8882,2
45619,21-8AG-8886,2
45620,21-8AG-8891,2
45621,21-8AG-8897,1
45622,21-8AG-8899,1
45623,21-8AG-890,2
45624,21-8AG-8902,1
45625,21-8AG-8905,2
45626,21-8AG-8909,2
45627,21-8AG-8911,2
45628,21-8AG-8914,2
45629,21-8AG-8918,0
45630,21-8AG-8919,0
45631,21-8AG-8926,2
45632,21-8AG-8928,2
45633,21-8AG-8929,0
45634,21-8AG-8933,1
45635,21-8AG-8937,3
45636,21-8AG-894,2
45637,21-8AG-8946,1
45638,21-8AG-8948,1
45639,21-8AG-8950,4
45640,21-8AG-8951,0
45641,21-8AG-8952,0
45642,21-8AG-8959,2
45643,21-8AG-896,0
45644,21-8AG-8965,0
45645,21-8AG-8968,1
45646,21-8AG-8976,1
45647,21-8AG-8985,2
45648,21-8AG-8986,0
45649,21-8AG-8987,0
45650,21-8AG-8996,1
45651,21-8AG-8997,2
45652,21-8AG-9,1
45653,21-8AG-9001,2
45654,21-8AG-9004,2
45655,21-8AG-9005,2
45656,21-8AG-9019,1
45657,21-8AG-9023,0
45658,21-8AG-9035,2
45659,21-8AG-9038,2
45660,21-8AG-904,4
45661,21-8AG-9043,1
45662,21-8AG-9052,3
45663,21-8AG-9053,2
45664,21-8AG-9058,4
45665,21-8AG-9063,0
45666,21-8AG-9067,2
45667,21-8AG-907,2
45668,21-8AG-9073,1
45669,21-8AG-9087,0
45670,21-8AG-9094,3
45671,21-8AG-9095,2
45672,21-8AG-9097,2
45673,21-8AG-9099,0
45674,21-8AG-910,2
45675,21-8AG-9104,0
45676,21-8AG-9109,1
45677,21-8AG-9110,1
45678,21-8AG-9111,1
45679,21-8AG-9118,2
45680,21-8AG-9123,1
45681,21-8AG-9130,1
45682,21-8AG-9131,1
45683,21-8AG-9133,2
45684,21-8AG-9134,1
45685,21-8AG-9135,2
45686,21-8AG-9139,3
45687,21-8AG-914,2
45688,21-8AG-9142,2
45689,21-8AG-9150,2
45690,21-8AG-9152,2
45691,21-8AG-9153,2
45692,21-8AG-9159,2
45693,21-8AG-916,2
45694,21-8AG-9162,1
45695,21-8AG-9165,1
45696,21-8AG-9167,1
45697,21-8AG-9172,1
45698,21-8AG-9173,1
45699,21-8AG-9176,2
45700,21-8AG-9178,0
45701,21-8AG-918,0
45702,21-8AG-9181,2
45703,21-8AG-9182,0
45704,21-8AG-9189,2
45705,21-8AG-919,2
45706,21-8AG-9200,1
45707,21-8AG-9202,4
45708,21-8AG-921,3
45709,21-8AG-9219,4
45710,21-8AG-9229,2
45711,21-8AG-9230,1
45712,21-8AG-9235,0
45713,21-8AG-9238,1
45714,21-8AG-9239,1
45715,21-8AG-9241,2
45716,21-8AG-9242,2
45717,21-8AG-9243,2
45718,21-8AG-925,0
45719,21-8AG-9253,2
45720,21-8AG-9259,0
45721,21-8AG-927,2
45722,21-8AG-9271,1
45723,21-8AG-9276,2
45724,21-8AG-928,4
45725,21-8AG-9280,1
45726,21-8AG-9285,2
45727,21-8AG-9293,0
45728,21-8AG-9295,0
45729,21-8AG-93,1
45730,21-8AG-930,4
45731,21-8AG-9302,2
45732,21-8AG-9308,3
45733,21-8AG-9312,0
45734,21-8AG-9317,0
45735,21-8AG-9319,0
45736,21-8AG-9320,2
45737,21-8AG-9322,0
45738,21-8AG-9323,0
45739,21-8AG-9327,2
45740,21-8AG-9331,2
45741,21-8AG-9332,2
45742,21-8AG-9336,4
45743,21-8AG-9340,2
45744,21-8AG-9345,1
45745,21-8AG-9346,2
45746,21-8AG-9347,4
45747,21-8AG-9349,1
45748,21-8AG-935,2
45749,21-8AG-9351,2
45750,21-8AG-9352,1
45751,21-8AG-9353,1
45752,21-8AG-9356,2
45753,21-8AG-9358,0
45754,21-8AG-9359,0
45755,21-8AG-9370,2
45756,21-8AG-9373,2
45757,21-8AG-9377,2
45758,21-8AG-9378,0
45759,21-8AG-9384,0
45760,21-8AG-9385,0
45761,21-8AG-9388,1
45762,21-8AG-9389,2
45763,21-8AG-939,2
45764,21-8AG-9392,2
45765,21-8AG-9395,2
45766,21-8AG-9399,1
45767,21-8AG-940,1
45768,21-8AG-9400,2
45769,21-8AG-9402,1
45770,21-8AG-9406,2
45771,21-8AG-9415,0
45772,21-8AG-9421,2
45773,21-8AG-9427,2
45774,21-8AG-9428,1
45775,21-8AG-943,1
45776,21-8AG-9430,2
45777,21-8AG-9434,2
45778,21-8AG-9438,0
45779,21-8AG-9440,2
45780,21-8AG-9445,3
45781,21-8AG-9453,0
45782,21-8AG-9457,1
45783,21-8AG-9459,2
45784,21-8AG-946,0
45785,21-8AG-9461,0
45786,21-8AG-9465,0
45787,21-8AG-9478,0
45788,21-8AG-948,0
45789,21-8AG-9483,4
45790,21-8AG-9489,0
45791,21-8AG-9492,2
45792,21-8AG-9496,2
45793,21-8AG-9498,3
45794,21-8AG-950,0
45795,21-8AG-9500,0
45796,21-8AG-9506,1
45797,21-8AG-9510,2
45798,21-8AG-9518,3
45799,21-8AG-9522,2
45800,21-8AG-9524,2
45801,21-8AG-9526,3
45802,21-8AG-953,2
45803,21-8AG-9531,2
45804,21-8AG-9534,2
45805,21-8AG-9537,0
45806,21-8AG-9540,0
45807,21-8AG-9542,2
45808,21-8AG-9543,0
45809,21-8AG-9549,2
45810,21-8AG-955,0
45811,21-8AG-9550,2
45812,21-8AG-9552,2
45813,21-8AG-9557,2
45814,21-8AG-9563,2
45815,21-8AG-9564,0
45816,21-8AG-9565,0
45817,21-8AG-9578,4
45818,21-8AG-9579,2
45819,21-8AG-9581,1
45820,21-8AG-9582,1
45821,21-8AG-9584,0
45822,21-8AG-9585,2
45823,21-8AG-9586,2
45824,21-8AG-9589,2
45825,21-8AG-9596,0
45826,21-8AG-9602,2
45827,21-8AG-9604,2
45828,21-8AG-9605,1
45829,21-8AG-9611,1
45830,21-8AG-9612,0
45831,21-8AG-9614,2
45832,21-8AG-9617,0
45833,21-8AG-962,2
45834,21-8AG-964,2
45835,21-8AG-9640,0
45836,21-8AG-9642,2
45837,21-8AG-9643,2
45838,21-8AG-9650,1
45839,21-8AG-9651,1
45840,21-8AG-9652,1
45841,21-8AG-9653,2
45842,21-8AG-9654,0
45843,21-8AG-9655,0
45844,21-8AG-9662,2
45845,21-8AG-9663,0
45846,21-8AG-9669,0
45847,21-8AG-9694,3
45848,21-8AG-9696,0
45849,21-8AG-9697,2
45850,21-8AG-9699,2
45851,21-8AG-9700,2
45852,21-8AG-9710,0
45853,21-8AG-9716,0
45854,21-8AG-9717,0
45855,21-8AG-9723,1
45856,21-8AG-9737,0
45857,21-8AG-974,0
45858,21-8AG-9743,1
45859,21-8AG-9746,0
45860,21-8AG-9747,2
45861,21-8AG-9748,2
45862,21-8AG-9750,1
45863,21-8AG-9763,1
45864,21-8AG-9764,2
45865,21-8AG-9765,3
45866,21-8AG-9766,2
45867,21-8AG-9768,3
45868,21-8AG-977,3
45869,21-8AG-9778,0
45870,21-8AG-9782,0
45871,21-8AG-9786,1
45872,21-8AG-9788,2
45873,21-8AG-9794,1
45874,21-8AG-980,2
45875,21-8AG-9800,1
45876,21-8AG-9801,2
45877,21-8AG-9802,2
45878,21-8AG-9804,0
45879,21-8AG-9807,1
45880,21-8AG-9809,3
45881,21-8AG-9811,1
45882,21-8AG-9816,1
45883,21-8AG-9817,0
45884,21-8AG-9820,0
45885,21-8AG-9821,2
45886,21-8AG-9823,0
45887,21-8AG-9824,2
45888,21-8AG-983,0
45889,21-8AG-9830,2
45890,21-8AG-9847,4
45891,21-8AG-986,3
45892,21-8AG-9863,0
45893,21-8AG-9866,4
45894,21-8AG-9873,1
45895,21-8AG-9874,0
45896,21-8AG-9881,2
45897,21-8AG-9882,0
45898,21-8AG-9883,0
45899,21-8AG-9885,2
45900,21-8AG-9892,0
45901,21-8AG-9895,3
45902,21-8AG-9896,0
45903,21-8AG-99,2
45904,21-8AG-9906,0
45905,21-8AG-9907,0
45906,21-8AG-9909,1
45907,21-8AG-9912,1
45908,21-8AG-9913,1
45909,21-8AG-9915,1
45910,21-8AG-9916,0
45911,21-8AG-992,0
45912,21-8AG-9922,1
45913,21-8AG-9923,2
45914,21-8AG-9925,3
45915,21-8AG-9926,0
45916,21-8AG-9928,2
45917,21-8AG-9929,2
45918,21-8AG-9930,0
45919,21-8AG-9935,0
45920,21-8AG-9938,2
45921,21-8AG-9939,2
45922,21-8AG-994,2
45923,21-8AG-9943,2
45924,21-8AG-9945,3
45925,21-8AG-9946,0
45926,21-8AG-996,0
45927,21-8AG-9960,0
45928,21-8AG-9963,2
45929,21-8AG-9966,2
45930,21-8AG-997,0
45931,21-8AG-9971,2
45932,21-8AG-9975,2
45933,21-8AG-9976,1
45934,21-8AG-9979,1
45935,21-8AG-9981,2
45936,21-8AG-9990,3
45937,21-8AG-9995,2
45938,21-8AG-9996,1
45939,21-8AH-10001,0
45940,21-8AH-10002,0
45941,21-8AH-10009,0
45942,21-8AH-10016,1
45943,21-8AH-10018,0
45944,21-8AH-1002,3
45945,21-8AH-10027,1
45946,21-8AH-10034,1
45947,21-8AH-10035,1
45948,21-8AH-10046,2
45949,21-8AH-10049,2
45950,21-8AH-1005,1
45951,21-8AH-10053,1
45952,21-8AH-10055,0
45953,21-8AH-10059,2
45954,21-8AH-10061,2
45955,21-8AH-10063,2
45956,21-8AH-10065,0
45957,21-8AH-10067,3
45958,21-8AH-10075,2
45959,21-8AH-10079,0
45960,21-8AH-10083,1
45961,21-8AH-10099,0
45962,21-8AH-10102,0
45963,21-8AH-10114,1
45964,21-8AH-10116,1
45965,21-8AH-1012,1
45966,21-8AH-10125,2
45967,21-8AH-10129,1
45968,21-8AH-10132,0
45969,21-8AH-10133,1
45970,21-8AH-10137,2
45971,21-8AH-10139,2
45972,21-8AH-1014,2
45973,21-8AH-10153,2
45974,21-8AH-10157,0
45975,21-8AH-10162,1
45976,21-8AH-10167,4
45977,21-8AH-10171,1
45978,21-8AH-10178,0
45979,21-8AH-1018,4
45980,21-8AH-10181,0
45981,21-8AH-10188,2
45982,21-8AH-10191,2
45983,21-8AH-10194,2
45984,21-8AH-10199,0
45985,21-8AH-10203,2
45986,21-8AH-10209,2
45987,21-8AH-10212,1
45988,21-8AH-10218,0
45989,21-8AH-1022,0
45990,21-8AH-10220,3
45991,21-8AH-10226,2
45992,21-8AH-10228,1
45993,21-8AH-10231,3
45994,21-8AH-10240,2
45995,21-8AH-1025,0
45996,21-8AH-10250,2
45997,21-8AH-10251,0
45998,21-8AH-10254,0
45999,21-8AH-10256,0
46000,21-8AH-10258,0
46001,21-8AH-1026,3
46002,21-8AH-10264,2
46003,21-8AH-1027,2
46004,21-8AH-1028,4
46005,21-8AH-10282,1
46006,21-8AH-10284,3
46007,21-8AH-10285,2
46008,21-8AH-10287,3
46009,21-8AH-1029,2
46010,21-8AH-10290,2
46011,21-8AH-10298,0
46012,21-8AH-10299,2
46013,21-8AH-10311,2
46014,21-8AH-10315,2
46015,21-8AH-10316,0
46016,21-8AH-10323,1
46017,21-8AH-10325,2
46018,21-8AH-10327,2
46019,21-8AH-10331,2
46020,21-8AH-10333,2
46021,21-8AH-10335,2
46022,21-8AH-10336,0
46023,21-8AH-10339,2
46024,21-8AH-10347,2
46025,21-8AH-1036,1
46026,21-8AH-10368,1
46027,21-8AH-1037,2
46028,21-8AH-10370,2
46029,21-8AH-10372,1
46030,21-8AH-10379,2
46031,21-8AH-10383,0
46032,21-8AH-10385,1
46033,21-8AH-10387,2
46034,21-8AH-10395,3
46035,21-8AH-1040,1
46036,21-8AH-10400,2
46037,21-8AH-10406,0
46038,21-8AH-10408,2
46039,21-8AH-10409,2
46040,21-8AH-10410,0
46041,21-8AH-10411,4
46042,21-8AH-10415,2
46043,21-8AH-10416,2
46044,21-8AH-10422,2
46045,21-8AH-10426,1
46046,21-8AH-10432,2
46047,21-8AH-10436,0
46048,21-8AH-10438,0
46049,21-8AH-10439,0
46050,21-8AH-10449,0
46051,21-8AH-1045,2
46052,21-8AH-10459,2
46053,21-8AH-10462,0
46054,21-8AH-10469,0
46055,21-8AH-10470,2
46056,21-8AH-10471,0
46057,21-8AH-10472,2
46058,21-8AH-10476,1
46059,21-8AH-1048,1
46060,21-8AH-10481,0
46061,21-8AH-10482,0
46062,21-8AH-10485,1
46063,21-8AH-10490,4
46064,21-8AH-10491,2
46065,21-8AH-10495,2
46066,21-8AH-10496,1
46067,21-8AH-10498,2
46068,21-8AH-10502,2
46069,21-8AH-10508,1
46070,21-8AH-1051,2
46071,21-8AH-10517,1
46072,21-8AH-10534,1
46073,21-8AH-10535,0
46074,21-8AH-10538,1
46075,21-8AH-1054,2
46076,21-8AH-10541,4
46077,21-8AH-10544,1
46078,21-8AH-10545,0
46079,21-8AH-1055,2
46080,21-8AH-10556,2
46081,21-8AH-1056,4
46082,21-8AH-10562,1
46083,21-8AH-10571,0
46084,21-8AH-10572,1
46085,21-8AH-10575,1
46086,21-8AH-10577,2
46087,21-8AH-10582,1
46088,21-8AH-10586,0
46089,21-8AH-10590,2
46090,21-8AH-10596,1
46091,21-8AH-10598,2
46092,21-8AH-1060,0
46093,21-8AH-10605,2
46094,21-8AH-10608,0
46095,21-8AH-10613,2
46096,21-8AH-10620,2
46097,21-8AH-10625,2
46098,21-8AH-1063,2
46099,21-8AH-10638,0
46100,21-8AH-10663,1
46101,21-8AH-10669,1
46102,21-8AH-10682,0
46103,21-8AH-10683,0
46104,21-8AH-10685,1
46105,21-8AH-10692,1
46106,21-8AH-10699,2
46107,21-8AH-10707,0
46108,21-8AH-10710,2
46109,21-8AH-10711,2
46110,21-8AH-10713,2
46111,21-8AH-10714,2
46112,21-8AH-1072,0
46113,21-8AH-10721,0
46114,21-8AH-1073,0
46115,21-8AH-10737,0
46116,21-8AH-10738,2
46117,21-8AH-10739,0
46118,21-8AH-10740,2
46119,21-8AH-10747,0
46120,21-8AH-10750,1
46121,21-8AH-10759,1
46122,21-8AH-10764,2
46123,21-8AH-10765,0
46124,21-8AH-10769,4
46125,21-8AH-1077,4
46126,21-8AH-10772,1
46127,21-8AH-10778,1
46128,21-8AH-1078,0
46129,21-8AH-10780,4
46130,21-8AH-10781,0
46131,21-8AH-10789,1
46132,21-8AH-10791,0
46133,21-8AH-10799,1
46134,21-8AH-10804,2
46135,21-8AH-10809,2
46136,21-8AH-10810,2
46137,21-8AH-10812,3
46138,21-8AH-10820,2
46139,21-8AH-10821,2
46140,21-8AH-10823,2
46141,21-8AH-10828,0
46142,21-8AH-10832,2
46143,21-8AH-10836,0
46144,21-8AH-10838,1
46145,21-8AH-1084,1
46146,21-8AH-10840,1
46147,21-8AH-10843,4
46148,21-8AH-10845,2
46149,21-8AH-10849,1
46150,21-8AH-1085,1
46151,21-8AH-10850,4
46152,21-8AH-10852,0
46153,21-8AH-10858,0
46154,21-8AH-10859,1
46155,21-8AH-10861,2
46156,21-8AH-10862,2
46157,21-8AH-10866,2
46158,21-8AH-10867,0
46159,21-8AH-10882,2
46160,21-8AH-10884,1
46161,21-8AH-10886,0
46162,21-8AH-10888,2
46163,21-8AH-1089,4
46164,21-8AH-10890,2
46165,21-8AH-10898,2
46166,21-8AH-1090,2
46167,21-8AH-10900,2
46168,21-8AH-10905,2
46169,21-8AH-10916,3
46170,21-8AH-10925,2
46171,21-8AH-10926,3
46172,21-8AH-10929,1
46173,21-8AH-1093,0
46174,21-8AH-10933,2
46175,21-8AH-10940,1
46176,21-8AH-10947,1
46177,21-8AH-1095,1
46178,21-8AH-10955,1
46179,21-8AH-1096,0
46180,21-8AH-10965,0
46181,21-8AH-10973,0
46182,21-8AH-10974,1
